customer_id,purchase_id,product_id,title_en,price,category_translated,sub_category_translated,brand_name,popularity_rank,is_discount,main_delivery_city
S151,43,187,Red grapes without seeds 500g,3.49,fruits and vegetables,fruit,,32,0,Jelgava
S151,43,207,Small plum tomatoes 250g,1.39,fruits and vegetables,vegetables,,6,0,Jelgava
S151,43,190,Raspberries WELL DONE 125g,2.99,fruits and vegetables,fruit,Well Done,35,0,Jelgava
S151,43,201,Oranges packaged WELL DONE 1kg,2.49,fruits and vegetables,fruit,Well Done,46,0,Jelgava
S151,43,167,Mango small pieces.,0.99,fruits and vegetables,fruit,,12,0,Jelgava
S151,43,128,ACTIMEL strawberry-blackberry-blueberry yogurt drink 12x100g,3.99,dairy products and eggs,yogurts and desserts,Actimel,1,0,Jelgava
S151,43,162,Pears CONFERENCE large kg,1.49,fruits and vegetables,fruit,,7,1,Jelgava
S151,43,335,Rupjmaize Rankas KELMĕNI sliced ​​1kg,2.99,bread and pastry products,bread,Ķelmēni,24,0,Jelgava
S151,43,404,French baguette with garlic butter 160g,0.74,bread and pastry products,freshly baked,Mantinga,3,0,Jelgava
S151,43,426,Mini pizza with ham and paprika 165g,1.29,bread and pastry products,freshly baked,Mantinga,25,0,Jelgava
S151,44,1,10 eggs laid in the barn.,1.79,dairy products and eggs,eggs,,2,1,Jelgava
S151,44,33,Cottage cheese 5% VALMIERAS 180 g,0.99,dairy products and eggs,cottage cheese products,Valmiera,4,0,Jelgava
S151,44,30,Curd cheese KÁRUMS vanilla 45g,0.39,dairy products and eggs,cottage cheese products,Kārums,1,1,Jelgava
S151,44,51,Curd cheese banana TREAT 45g,0.39,dairy products and eggs,cottage cheese products,Kārums,22,1,Jelgava
S151,44,14,Sour cream SMILTENE 15% 400g,1.89,dairy products and eggs,tangy and sweet cream,Smiltenes piens,7,0,Jelgava
S151,44,64,Sweet cottage cheese WELL DONE strawberry 100g,0.79,dairy products and eggs,cottage cheese products,Well Done,35,0,Jelgava
S151,44,87,Milk RASÉNS banana 1.5% 200ml,0.45,dairy products and eggs,milk,Rasēns,17,0,Jelgava
S151,44,89,Fermented milk prod. LAKTO m.zem. 450 g,1.19,dairy products and eggs,milk,Lakto,19,0,Jelgava
S151,44,91,Mayonnaise PILVA Rosola 200g,0.89,dairy products and eggs,mayonnaise,Spilva,2,0,Jelgava
S151,44,185,Apples KANZI kg,2.79,fruits and vegetables,fruit,,30,0,Jelgava
S151,44,206,Bell pepper red 70-90mm kg,2.99,fruits and vegetables,vegetables,,5,0,Jelgava
S151,44,190,Raspberries WELL DONE 125g,2.99,fruits and vegetables,fruit,Well Done,35,0,Jelgava
S151,44,202,Carrots kg,0.69,fruits and vegetables,vegetables,,1,1,Jelgava
S151,44,167,Mango small pieces.,0.99,fruits and vegetables,fruit,,12,0,Jelgava
S151,44,126,Hard cheese WELL DONE 37% 18 months. 180 years,2.59,dairy products and eggs,cheese,Well Done,32,0,Jelgava
S151,44,160,Lemons kg,2.49,fruits and vegetables,fruit,,5,0,Jelgava
S151,44,335,Rupjmaize Rankas KELMĕNI sliced ​​1kg,2.99,bread and pastry products,bread,Ķelmēni,24,0,Jelgava
S151,44,405,Fine bread Cinnamon roll 94g,0.58,bread and pastry products,freshly baked,,4,1,Jelgava
S151,44,422,Patty with sausage cucumber-mustard sauce 100g,0.79,bread and pastry products,freshly baked,Mantinga,21,0,Jelgava
S151,45,3,Eggs laid in the barn WELL DONE M size 10 pcs.,2.49,dairy products and eggs,eggs,Well Done,4,0,Jelgava
S151,45,34,Curd cheese KÁRUMS caramel 45g,0.39,dairy products and eggs,cottage cheese products,Kārums,5,1,Jelgava
S151,45,29,Sweet cream RASA 35% 500ml,3.69,dairy products and eggs,tangy and sweet cream,Rasa,22,0,Jelgava
S151,45,54,Cereal curd FARM MILK 5% 200g,0.79,dairy products and eggs,cottage cheese products,Farm Milk,25,0,Jelgava
S151,45,13,Sweet cream EXPORTA 35% 500ml,2.99,dairy products and eggs,tangy and sweet cream,Exporta,6,0,Jelgava
S151,45,64,Sweet cottage cheese WELL DONE strawberry 100g,0.79,dairy products and eggs,cottage cheese products,Well Done,35,0,Jelgava
S151,45,72,Milk FARM MILK 2% UHT 1l,0.98,dairy products and eggs,milk,Farm Milk,2,1,Jelgava
S151,45,88,Milk LIMBAZI MILK 2.5% 0.5L,0.99,dairy products and eggs,milk,Limbažu piens,18,1,Jelgava
S151,45,94,Mayonnaise PEN BREAKFAST 250g,1.39,dairy products and eggs,mayonnaise,Spilva,5,0,Jelgava
S151,45,185,Apples KANZI kg,2.79,fruits and vegetables,fruit,,30,0,Jelgava
S151,45,207,Small plum tomatoes 250g,1.39,fruits and vegetables,vegetables,,6,0,Jelgava
S151,45,189,Apples GRANNY SMITH kg,1.99,fruits and vegetables,fruit,,34,0,Jelgava
S151,45,202,Carrots kg,0.69,fruits and vegetables,vegetables,,1,1,Jelgava
S151,45,172,Pomegranates kg,3.49,fruits and vegetables,fruit,,17,0,Jelgava
S151,45,124,Grated cheese Mozzarella WELL DONE 45% 150g,1.95,dairy products and eggs,cheese,Well Done,30,1,Jelgava
S151,45,161,Blueberries in a bucket 400g,3.69,fruits and vegetables,fruit,,6,0,Jelgava
S151,45,321,White bread DRUVA Cloud bread XXL 700g,1.12,bread and pastry products,bread,Druva,10,0,Jelgava
S151,45,402,Butter croissant 48g,0.39,bread and pastry products,freshly baked,Mantinga,1,1,Jelgava
S151,45,420,French baguette light 320g,1.39,bread and pastry products,freshly baked,,19,0,Jelgava
S152,46,2,Eggs laid in the barn ZEMNIEKU A category 10 pcs.,3.49,dairy products and eggs,eggs,Zemnieku,3,0,Jurmala
S152,46,34,Curd cheese KÁRUMS caramel 45g,0.39,dairy products and eggs,cottage cheese products,Kārums,5,1,Jurmala
S152,46,29,Sweet cream RASA 35% 500ml,3.69,dairy products and eggs,tangy and sweet cream,Rasa,22,0,Jurmala
S152,46,41,Cottage cheese FARM MILK 9% 180g,0.75,dairy products and eggs,cottage cheese products,Farm Milk,12,0,Jurmala
S152,46,18,Sour cream WELL DONE 20% 400g,1.49,dairy products and eggs,tangy and sweet cream,Well Done,11,0,Jurmala
S152,46,66,Butter VALMIERAS 82% 180 g,1.99,dairy products and eggs,butter margarine and fat,Valmiera,1,1,Jurmala
S152,46,79,Milk FARM MILK 0.5% UHT 1l,0.96,dairy products and eggs,milk,Farm Milk,9,0,Jurmala
S152,46,88,Milk LIMBAZI MILK 2.5% 0.5L,0.99,dairy products and eggs,milk,Limbažu piens,18,1,Jurmala
S152,46,91,Mayonnaise PILVA Rosola 200g,0.89,dairy products and eggs,mayonnaise,Spilva,2,0,Jurmala
S152,46,187,Red grapes without seeds 500g,3.49,fruits and vegetables,fruit,,32,0,Jurmala
S152,46,206,Bell pepper red 70-90mm kg,2.99,fruits and vegetables,vegetables,,5,0,Jurmala
S152,46,189,Apples GRANNY SMITH kg,1.99,fruits and vegetables,fruit,,34,0,Jurmala
S152,46,202,Carrots kg,0.69,fruits and vegetables,vegetables,,1,1,Jurmala
S152,46,173,Light grapes b/k kg,3.99,fruits and vegetables,fruit,,18,0,Jurmala
S152,46,131,Yogurt ACTIVIA strawberry 4x120g,1.99,dairy products and eggs,yogurts and desserts,Activia,4,0,Jurmala
S152,46,158,Apples RED PRINCE 75+mm kg,0.89,fruits and vegetables,fruit,,3,0,Jurmala
S152,46,336,White bread BREAKFAST sliced ​​300g,0.55,bread and pastry products,bread,Brokastu,25,1,Jurmala
S152,46,405,Fine bread Cinnamon roll 94g,0.58,bread and pastry products,freshly baked,,4,1,Jurmala
S152,46,428,Bread Breakfast 50g,0.29,bread and pastry products,freshly baked,,27,1,Jurmala
S152,47,2,Eggs laid in the barn ZEMNIEKU A category 10 pcs.,3.49,dairy products and eggs,eggs,Zemnieku,3,0,Jurmala
S152,47,32,Cottage cheese 9% VALMIERAS 180 g,0.99,dairy products and eggs,cottage cheese products,Valmiera,3,0,Jurmala
S152,47,29,Sweet cream RASA 35% 500ml,3.69,dairy products and eggs,tangy and sweet cream,Rasa,22,0,Jurmala
S152,47,54,Cereal curd FARM MILK 5% 200g,0.79,dairy products and eggs,cottage cheese products,Farm Milk,25,0,Jurmala
S152,47,18,Sour cream WELL DONE 20% 400g,1.49,dairy products and eggs,tangy and sweet cream,Well Done,11,0,Jurmala
S152,47,62,Curd cheese MIO DELIZZI chocolate 35g,0.18,dairy products and eggs,cottage cheese products,Mio & Rio,33,1,Jurmala
S152,47,69,Butter EXPORTA 82.5% 200g,2.69,dairy products and eggs,butter margarine and fat,Baltais,4,0,Jurmala
S152,47,89,Fermented milk prod. LAKTO m.zem. 450 g,1.19,dairy products and eggs,milk,Lakto,19,0,Jurmala
S152,47,97,Cheese FARM MILK Gouda 45% in slices 500g,4.29,dairy products and eggs,cheese,Farm Milk,3,0,Jurmala
S152,47,187,Red grapes without seeds 500g,3.49,fruits and vegetables,fruit,,32,0,Jurmala
S152,47,206,Bell pepper red 70-90mm kg,2.99,fruits and vegetables,vegetables,,5,0,Jurmala
S152,47,191,Pears NASHI kg,2.49,fruits and vegetables,fruit,,36,0,Jurmala
S152,47,201,Oranges packaged WELL DONE 1kg,2.49,fruits and vegetables,fruit,Well Done,46,0,Jurmala
S152,47,168,Kiwi kg,2.49,fruits and vegetables,fruit,,13,0,Jurmala
S152,47,130,Greek yogurt FARM MILK 10% 400g,0.69,dairy products and eggs,yogurts and desserts,Farm Milk,3,1,Jurmala
S152,47,162,Pears CONFERENCE large kg,1.49,fruits and vegetables,fruit,,7,1,Jurmala
S152,47,323,Malted rye bread FAZER 500g,1.49,bread and pastry products,bread,Fazer,12,0,Jurmala
S152,47,399,Bread BREAD roasted onion LM 220g,1.04,bread and pastry products,bread,Maiziņš,88,0,Jurmala
S152,47,428,Bread Breakfast 50g,0.29,bread and pastry products,freshly baked,,27,1,Jurmala
S152,48,3,Eggs laid in the barn WELL DONE M size 10 pcs.,2.49,dairy products and eggs,eggs,Well Done,4,0,Jurmala
S152,48,34,Curd cheese KÁRUMS caramel 45g,0.39,dairy products and eggs,cottage cheese products,Kārums,5,1,Jurmala
S152,48,29,Sweet cream RASA 35% 500ml,3.69,dairy products and eggs,tangy and sweet cream,Rasa,22,0,Jurmala
S152,48,50,Cereal curd FARM MILK 5% 500g,1.2,dairy products and eggs,cottage cheese products,Farm Milk,21,0,Jurmala
S152,48,21,Sweet cream RASA 35% 200ml,1.59,dairy products and eggs,tangy and sweet cream,Rasa,14,0,Jurmala
S152,48,62,Curd cheese MIO DELIZZI chocolate 35g,0.18,dairy products and eggs,cottage cheese products,Mio & Rio,33,1,Jurmala
S152,48,86,Fermented milk product LAKTO classic 450g,1.19,dairy products and eggs,milk,Lakto,16,0,Jurmala
S152,48,89,Fermented milk prod. LAKTO m.zem. 450 g,1.19,dairy products and eggs,milk,Lakto,19,0,Jurmala
S152,48,93,Mayonnaise SVEIK PROVANCE 67% 250ml,0.98,dairy products and eggs,mayonnaise,Sveiks,4,0,Jurmala
S152,48,185,Apples KANZI kg,2.79,fruits and vegetables,fruit,,30,0,Jurmala
S152,48,207,Small plum tomatoes 250g,1.39,fruits and vegetables,vegetables,,6,0,Jurmala
S152,48,191,Pears NASHI kg,2.49,fruits and vegetables,fruit,,36,0,Jurmala
S152,48,201,Oranges packaged WELL DONE 1kg,2.49,fruits and vegetables,fruit,Well Done,46,0,Jurmala
S152,48,167,Mango small pieces.,0.99,fruits and vegetables,fruit,,12,0,Jurmala
S152,48,127,Cheese Cheddar Red CESVAINES kg,14.79,dairy products and eggs,cheese,Cesvaine,33,0,Jurmala
S152,48,160,Lemons kg,2.49,fruits and vegetables,fruit,,5,0,Jurmala
S152,48,322,Baltmaize Galda baked in Latvia 300g,0.99,bread and pastry products,bread,Latvijas Maiznieks,11,0,Jurmala
S152,48,404,French baguette with garlic butter 160g,0.74,bread and pastry products,freshly baked,Mantinga,3,0,Jurmala
S152,48,422,Patty with sausage cucumber-mustard sauce 100g,0.79,bread and pastry products,freshly baked,Mantinga,21,0,Jurmala
S152,49,1,10 eggs laid in the barn.,1.79,dairy products and eggs,eggs,,2,1,Jurmala
S152,49,35,Curd cheese KARUMS kokosr. 45 years,0.39,dairy products and eggs,cottage cheese products,Kārums,6,1,Jurmala
S152,49,29,Sweet cream RASA 35% 500ml,3.69,dairy products and eggs,tangy and sweet cream,Rasa,22,0,Jurmala
S152,49,54,Cereal curd FARM MILK 5% 200g,0.79,dairy products and eggs,cottage cheese products,Farm Milk,25,0,Jurmala
S152,49,20,Sweet cream EXPORTA 35% 200ml,1.79,dairy products and eggs,tangy and sweet cream,Exporta,13,0,Jurmala
S152,49,66,Butter VALMIERAS 82% 180 g,1.99,dairy products and eggs,butter margarine and fat,Valmiera,1,1,Jurmala
S152,49,74,Milk ALMA Lauku 3.8-4.2% 1L,1.29,dairy products and eggs,milk,Alma,4,0,Jurmala
S152,49,89,Fermented milk prod. LAKTO m.zem. 450 g,1.19,dairy products and eggs,milk,Lakto,19,0,Jurmala
S152,49,94,Mayonnaise PEN BREAKFAST 250g,1.39,dairy products and eggs,mayonnaise,Spilva,5,0,Jurmala
S152,49,187,Red grapes without seeds 500g,3.49,fruits and vegetables,fruit,,32,0,Jurmala
S152,49,207,Small plum tomatoes 250g,1.39,fruits and vegetables,vegetables,,6,0,Jurmala
S152,49,190,Raspberries WELL DONE 125g,2.99,fruits and vegetables,fruit,Well Done,35,0,Jurmala
S152,49,202,Carrots kg,0.69,fruits and vegetables,vegetables,,1,1,Jurmala
S152,49,167,Mango small pieces.,0.99,fruits and vegetables,fruit,,12,0,Jurmala
S152,49,124,Grated cheese Mozzarella WELL DONE 45% 150g,1.95,dairy products and eggs,cheese,Well Done,30,1,Jurmala
S152,49,159,Avocado pcs.,0.79,fruits and vegetables,fruit,,4,1,Jurmala
S152,49,324,White bread ZELTENE 350g,1.45,bread and pastry products,bread,Zeltene,13,0,Jurmala
S152,49,401,Dona sweet and sour onion bread 270g,1.39,bread and pastry products,bread,Dona,90,0,Jurmala
S152,49,419,Donut pink 55g thawed,0.49,bread and pastry products,freshly baked,Mantinga,18,1,Jurmala
S152,50,1,10 eggs laid in the barn.,1.79,dairy products and eggs,eggs,,2,1,Jurmala
S152,50,32,Cottage cheese 9% VALMIERAS 180 g,0.99,dairy products and eggs,cottage cheese products,Valmiera,3,0,Jurmala
S152,50,30,Curd cheese KÁRUMS vanilla 45g,0.39,dairy products and eggs,cottage cheese products,Kārums,1,1,Jurmala
S152,50,49,Curd cheese MIO&RIO vanilla 35g,0.18,dairy products and eggs,cottage cheese products,Mio & Rio,20,1,Jurmala
S152,50,14,Sour cream SMILTENE 15% 400g,1.89,dairy products and eggs,tangy and sweet cream,Smiltenes piens,7,0,Jurmala
S152,50,63,Strawberry cottage cheese 35g,0.18,dairy products and eggs,cottage cheese products,Mio & Rio,34,1,Jurmala
S152,50,68,Butter WHITE 82.5% 175g,2.19,dairy products and eggs,butter margarine and fat,Baltais,3,0,Jurmala
S152,50,88,Milk LIMBAZI MILK 2.5% 0.5L,0.99,dairy products and eggs,milk,Limbažu piens,18,1,Jurmala
S152,50,93,Mayonnaise SVEIK PROVANCE 67% 250ml,0.98,dairy products and eggs,mayonnaise,Sveiks,4,0,Jurmala
S152,50,1534,"W.wash.to.WOOLITE Col.Fruity30m.r.1,8L",5.19,cleaning and pets,laundry and cleaning products,WOOLITE,2,0,Jurmala
S152,50,207,Small plum tomatoes 250g,1.39,fruits and vegetables,vegetables,,6,0,Jurmala
S152,50,190,Raspberries WELL DONE 125g,2.99,fruits and vegetables,fruit,Well Done,35,0,Jurmala
S152,50,201,Oranges packaged WELL DONE 1kg,2.49,fruits and vegetables,fruit,Well Done,46,0,Jurmala
S152,50,173,Light grapes b/k kg,3.99,fruits and vegetables,fruit,,18,0,Jurmala
S152,50,128,ACTIMEL strawberry-blackberry-blueberry yogurt drink 12x100g,3.99,dairy products and eggs,yogurts and desserts,Actimel,1,0,Jurmala
S152,50,160,Lemons kg,2.49,fruits and vegetables,fruit,,5,0,Jurmala
S152,50,331,Sweet and sour bread Amber sliced ​​290g,1.29,bread and pastry products,bread,Lielezers,20,0,Jurmala
S152,50,401,Dona sweet and sour onion bread 270g,1.39,bread and pastry products,bread,Dona,90,0,Jurmala
S152,50,419,Donut pink 55g thawed,0.49,bread and pastry products,freshly baked,Mantinga,18,1,Jurmala
S152,51,1,10 eggs laid in the barn.,1.79,dairy products and eggs,eggs,,2,1,Jurmala
S152,51,33,Cottage cheese 5% VALMIERAS 180 g,0.99,dairy products and eggs,cottage cheese products,Valmiera,4,0,Jurmala
S152,51,29,Sweet cream RASA 35% 500ml,3.69,dairy products and eggs,tangy and sweet cream,Rasa,22,0,Jurmala
S152,51,54,Cereal curd FARM MILK 5% 200g,0.79,dairy products and eggs,cottage cheese products,Farm Milk,25,0,Jurmala
S152,51,23,Sweet cream FARM MILK UHT 10% 200ml,0.66,dairy products and eggs,tangy and sweet cream,Farm Milk,16,0,Jurmala
S152,51,67,Butter FARM MILK 82% 180g,1.99,dairy products and eggs,butter margarine and fat,Farm Milk,2,1,Jurmala
S152,51,86,Fermented milk product LAKTO classic 450g,1.19,dairy products and eggs,milk,Lakto,16,0,Jurmala
S152,51,89,Fermented milk prod. LAKTO m.zem. 450 g,1.19,dairy products and eggs,milk,Lakto,19,0,Jurmala
S152,51,90,Mayonnaise FRANCIS PROVANCE 250g,1.29,dairy products and eggs,mayonnaise,Francis,1,0,Jurmala
S152,51,185,Apples KANZI kg,2.79,fruits and vegetables,fruit,,30,0,Jurmala
S152,51,207,Small plum tomatoes 250g,1.39,fruits and vegetables,vegetables,,6,0,Jurmala
S152,51,189,Apples GRANNY SMITH kg,1.99,fruits and vegetables,fruit,,34,0,Jurmala
S152,51,201,Oranges packaged WELL DONE 1kg,2.49,fruits and vegetables,fruit,Well Done,46,0,Jurmala
S152,51,173,Light grapes b/k kg,3.99,fruits and vegetables,fruit,,18,0,Jurmala
S152,51,129,Yogurt GREEK without additives 400g,1.75,dairy products and eggs,yogurts and desserts,Baltais,2,0,Jurmala
S152,51,162,Pears CONFERENCE large kg,1.49,fruits and vegetables,fruit,,7,1,Jurmala
S152,51,321,White bread DRUVA Cloud bread XXL 700g,1.12,bread and pastry products,bread,Druva,10,0,Jurmala
S152,51,399,Bread BREAD roasted onion LM 220g,1.04,bread and pastry products,bread,Maiziņš,88,0,Jurmala
S152,51,421,Fine bread Cottage cheese with lingonberries 65g,0.59,bread and pastry products,freshly baked,Meistara Marka,20,0,Jurmala
S152,52,3,Eggs laid in the barn WELL DONE M size 10 pcs.,2.49,dairy products and eggs,eggs,Well Done,4,0,Jurmala
S152,52,34,Curd cheese KÁRUMS caramel 45g,0.39,dairy products and eggs,cottage cheese products,Kārums,5,1,Jurmala
S152,52,29,Sweet cream RASA 35% 500ml,3.69,dairy products and eggs,tangy and sweet cream,Rasa,22,0,Jurmala
S152,52,44,Curd cheese KARAUM lemon 45g,0.39,dairy products and eggs,cottage cheese products,Kārums,15,1,Jurmala
S152,52,11,Sour cream FARM MILK 20% 400g,1.29,dairy products and eggs,tangy and sweet cream,Farm Milk,4,0,Jurmala
S152,52,62,Curd cheese MIO DELIZZI chocolate 35g,0.18,dairy products and eggs,cottage cheese products,Mio & Rio,33,1,Jurmala
S152,52,86,Fermented milk product LAKTO classic 450g,1.19,dairy products and eggs,milk,Lakto,16,0,Jurmala
S152,52,88,Milk LIMBAZI MILK 2.5% 0.5L,0.99,dairy products and eggs,milk,Limbažu piens,18,1,Jurmala
S152,52,92,Mayonnaise FRANCIS SALATU 250g,0.61,dairy products and eggs,mayonnaise,Francis,3,1,Jurmala
S152,52,185,Apples KANZI kg,2.79,fruits and vegetables,fruit,,30,0,Jurmala
S152,52,207,Small plum tomatoes 250g,1.39,fruits and vegetables,vegetables,,6,0,Jurmala
S152,52,190,Raspberries WELL DONE 125g,2.99,fruits and vegetables,fruit,Well Done,35,0,Jurmala
S152,52,202,Carrots kg,0.69,fruits and vegetables,vegetables,,1,1,Jurmala
S152,52,173,Light grapes b/k kg,3.99,fruits and vegetables,fruit,,18,0,Jurmala
S152,52,122,Processed cheese FARM MILK 150g,1.12,dairy products and eggs,cheese,Farm Milk,28,1,Jurmala
S152,52,158,Apples RED PRINCE 75+mm kg,0.89,fruits and vegetables,fruit,,3,0,Jurmala
S152,52,327,White bread MY BREAD 500g,0.65,bread and pastry products,bread,Mana maize,16,1,Jurmala
S152,52,399,Bread BREAD roasted onion LM 220g,1.04,bread and pastry products,bread,Maiziņš,88,0,Jurmala
S152,52,425,Fine bread with marzipan and poppies 87g,0.79,bread and pastry products,freshly baked,Lantmannen Unibake,24,0,Jurmala
S152,53,2,Eggs laid in the barn ZEMNIEKU A category 10 pcs.,3.49,dairy products and eggs,eggs,Zemnieku,3,0,Jurmala
S152,53,33,Cottage cheese 5% VALMIERAS 180 g,0.99,dairy products and eggs,cottage cheese products,Valmiera,4,0,Jurmala
S152,53,30,Curd cheese KÁRUMS vanilla 45g,0.39,dairy products and eggs,cottage cheese products,Kārums,1,1,Jurmala
S152,53,52,Curd cheese KARUMS with mango 45g,0.39,dairy products and eggs,cottage cheese products,Kārums,23,1,Jurmala
S152,53,22,Coffee cream CIBA 10x10g,0.49,dairy products and eggs,tangy and sweet cream,Siera Nams,15,0,Jurmala
S152,53,64,Sweet cottage cheese WELL DONE strawberry 100g,0.79,dairy products and eggs,cottage cheese products,Well Done,35,0,Jurmala
S152,53,72,Milk FARM MILK 2% UHT 1l,0.98,dairy products and eggs,milk,Farm Milk,2,1,Jurmala
S152,53,89,Fermented milk prod. LAKTO m.zem. 450 g,1.19,dairy products and eggs,milk,Lakto,19,0,Jurmala
S152,53,97,Cheese FARM MILK Gouda 45% in slices 500g,4.29,dairy products and eggs,cheese,Farm Milk,3,0,Jurmala
S152,53,188,Tangerines in a box WELL DONE 1kg,2.99,fruits and vegetables,fruit,Well Done,33,0,Jurmala
S152,53,207,Small plum tomatoes 250g,1.39,fruits and vegetables,vegetables,,6,0,Jurmala
S152,53,189,Apples GRANNY SMITH kg,1.99,fruits and vegetables,fruit,,34,0,Jurmala
S152,53,202,Carrots kg,0.69,fruits and vegetables,vegetables,,1,1,Jurmala
S152,53,166,Oranges large C1/2 kg,1.49,fruits and vegetables,fruit,,11,1,Jurmala
S152,53,129,Yogurt GREEK without additives 400g,1.75,dairy products and eggs,yogurts and desserts,Baltais,2,0,Jurmala
